# Acquisition started at 12/08/2022 - 14:30:17 
#
#******************************************* 
#
Event	EvType	ASIC	ChType	Ch	ADC
6076	011	2	10	6		599
6077	011	2	10	0		598
6078	011	2	10	23		549
6079	011	2	10	29		698
6080	011	2	10	26		564
6081	011	2	10	30		626
6082	011	2	10	29		687
6083	011	2	10	9		628
6084	011	2	10	14		562
6085	011	2	10	1		592
6086	011	2	10	30		622
6087	011	2	10	1		643
6088	011	2	10	13		545
6089	011	2	10	30		612
6090	011	2	10	4		594
6091	011	2	10	24		616
6092	011	2	10	11		596
6093	011	2	10	4		571
6094	011	2	10	27		589
6095	011	2	10	0		607
6096	011	2	10	10		629
6097	011	2	10	27		682
6098	011	2	10	1		596
6099	011	2	10	6		610
6100	011	2	10	30		668
6101	011	2	10	10		608
6102	011	2	10	6		579
6103	011	2	10	29		581
6104	011	2	10	22		588
6105	011	2	10	0		578
6106	011	2	10	25		578
6107	011	2	10	2		667
6108	011	2	10	1		573
6109	011	2	10	15		562
6110	011	2	10	14		626
6111	011	2	10	29		642
6112	011	2	10	5		546
6113	011	2	10	0		644
6114	011	2	10	15		569
6115	011	2	10	0		620
6116	011	2	10	6		608
6117	011	2	10	1		597
6118	011	2	10	11		590
6119	011	2	10	10		662
6120	011	2	10	22		566
6121	011	2	10	30		675
6122	011	2	10	22		815
6123	011	2	10	7		581
6124	011	2	11	0		0
6125	011	2	10	20		546
6126	011	2	10	10		592
6127	011	2	10	6		655
6128	011	2	10	29		1128
6129	011	2	10	0		604
6130	011	2	10	29		608
6131	011	2	10	30		644
6132	011	2	10	25		574
6133	011	2	10	30		614
6134	011	2	10	29		742
6135	011	2	10	30		646
6136	011	2	10	29		644
6137	011	2	10	18		558
6138	011	2	10	10		575
6139	011	2	10	21		582
6140	011	2	10	20		634
6141	011	2	10	2		553
6142	011	2	10	1		594
6143	011	2	10	21		582
6144	011	2	10	8		565
6145	011	2	10	29		585
6146	011	2	10	30		614
6147	011	2	10	2		608
6148	011	2	10	17		630
6149	011	2	10	20		581
6150	011	2	10	21		544
6151	011	2	10	5		554
6152	011	2	10	29		624
6153	011	2	10	29		587
6154	011	2	10	5		567
6155	011	2	10	15		562
6156	011	2	10	4		602
6157	011	2	10	1		702
6158	011	2	11	0		0
6159	011	2	10	18		620
6160	011	2	10	30		588
6161	000	2	00	29		753
6161	011	2	10	30		709
6162	011	2	10	29		592
6163	011	2	10	29		633
6164	011	2	10	7		550
6165	011	2	10	21		598
6166	011	2	10	22		699
6167	011	2	10	27		683
6168	011	2	10	24		571
6169	011	2	10	2		633
6170	011	2	10	20		550
6171	011	2	10	0		702
6172	011	2	10	22		695
6173	011	2	10	19		614
6174	011	2	10	18		557
6175	011	2	10	30		592
6176	011	2	10	29		603
6177	011	2	10	30		583
6178	011	2	10	30		671
6179	011	2	10	19		537
6180	011	2	10	10		575
6181	011	2	10	21		650
6182	011	2	10	12		578
6183	011	2	11	0		0
6184	011	2	10	19		594
6185	011	2	10	4		609
6186	011	2	10	22		591
6187	011	2	10	15		562
6188	011	2	10	0		617
6189	011	2	10	29		579
6190	011	2	10	20		562
6191	011	2	10	29		656
6192	011	2	10	0		601
6193	011	2	10	24		693
6194	011	2	10	25		566
6195	011	2	10	22		648
6196	011	2	10	6		577
6197	011	2	10	14		700
6198	011	2	10	2		546
6199	011	2	10	30		632
6200	011	2	10	23		559
6201	011	2	10	0		581
6202	011	2	10	13		550
6203	011	2	10	23		621
6204	011	2	10	20		548
6205	011	2	10	4		592
6206	011	2	10	0		597
6207	011	2	10	30		595
6208	011	2	10	30		660
6209	011	2	10	27		606
6210	011	2	10	15		634
6211	011	2	10	22		582
6212	011	2	10	23		546
6213	011	2	10	15		631
6214	011	2	10	6		696
6215	011	2	10	21		613
6216	011	2	10	23		591
6217	011	2	10	3		606
6218	011	2	10	15		576
6219	011	2	10	12		646
6220	011	2	10	11		569
6221	011	2	10	22		609
6222	011	2	10	27		596
6223	011	2	10	19		533
6224	011	2	10	30		762
6225	011	2	10	0		665
6226	011	2	10	6		610
6227	011	2	10	30		622
6228	011	2	10	29		640
6229	011	2	10	17		543
6230	011	2	10	26		668
6231	011	2	10	1		623
6232	011	2	10	30		669
6233	011	2	10	4		625
6234	011	2	10	2		609
6235	011	2	10	14		572
6236	011	2	10	0		610
6237	011	2	10	30		578
6238	011	2	10	4		598
6239	011	2	10	11		553
6240	011	2	10	26		573
6241	011	2	10	14		566
6242	011	2	10	4		670
6243	011	2	10	11		621
6244	011	2	10	0		619
6245	011	2	10	28		542
6246	011	2	10	0		685
6247	011	2	10	18		606
6248	011	2	10	10		577
6249	011	2	10	1		602
6250	011	2	10	20		606
6251	011	2	10	9		582
6252	011	2	10	23		570
6253	011	2	10	15		598
6254	011	2	10	19		546
6255	011	2	10	22		569
6256	011	2	10	30		762
6257	011	2	10	22		621
6258	011	2	10	7		536
6259	011	2	10	2		645
6260	011	2	10	5		576
6261	011	2	10	27		581
6262	011	2	10	11		558
6263	011	2	10	6		648
6264	011	2	10	5		677
6265	011	2	10	30		610
6266	011	2	10	6		602
6267	011	2	10	10		567
6268	011	2	10	30		649
6269	011	2	10	9		558
6270	011	2	10	31		553
6271	011	2	10	22		626
6272	000	2	00	17		694
6272	000	2	00	18		735
6272	000	2	00	19		773
6272	000	2	00	20		693
6272	011	2	10	22		680
6273	011	2	10	2		571
6274	011	2	10	30		668
6275	011	2	10	22		565
6276	011	2	10	19		548
6277	011	2	10	14		601
6278	011	2	10	21		552
6279	011	2	10	10		674
6280	011	2	10	30		682
6281	011	2	10	15		578
6282	011	2	10	4		606
6283	011	2	10	25		571
6284	011	2	10	0		618
6285	011	2	10	22		585
6286	011	2	10	21		676
6287	011	2	10	17		593
6288	000	2	00	4		597
6288	011	2	10	27		630
6289	011	2	10	21		596
6290	011	2	10	30		612
6291	011	2	10	0		589
6292	011	2	10	29		581
6293	011	2	10	8		537
6294	011	2	10	7		546
6295	011	2	10	6		709
6296	011	2	10	4		666
6297	011	2	10	20		597
6298	011	2	10	0		660
6299	011	2	10	3		612
6300	011	2	10	3		581
6301	011	2	10	5		570
6302	011	2	11	0		0
6303	011	2	10	4		654
6304	011	2	10	10		632
6305	011	2	10	7		549
6306	011	2	11	0		0
6307	011	2	10	14		589
6308	011	2	10	8		549
6309	011	2	10	4		595
6310	011	2	10	23		544
6311	011	2	10	30		679
6312	011	2	10	17		562
6313	011	2	10	30		577
6314	011	2	10	21		580
6315	011	2	10	9		556
6316	011	2	10	12		627
6317	011	2	10	22		629
6318	011	2	10	4		608
6319	011	2	10	0		590
6320	011	2	10	18		613
6321	011	2	10	29		618
6322	011	2	10	12		635
6323	011	2	10	15		627
6324	011	2	10	21		612
6325	011	2	10	3		560
6326	011	2	10	15		576
6327	011	2	10	14		569
6328	011	2	10	18		570
6329	011	2	10	30		677
6330	011	2	10	0		603
6331	011	2	10	6		576
6332	011	2	10	2		560
6333	011	2	10	29		722
6334	011	2	10	15		580
6335	011	2	10	1		566
6336	011	2	10	23		558
6337	011	2	10	6		580
6338	011	2	11	0		0
6339	011	2	10	23		540
6340	011	2	10	9		786
6341	011	2	10	19		557
6342	011	2	10	30		618
6343	011	2	10	18		552
6344	011	2	10	15		613
6345	011	2	10	14		566
6346	011	2	10	26		634
6347	011	2	10	17		538
6348	011	2	10	26		704
6349	011	2	10	20		558
6350	011	2	10	28		555
6351	011	2	11	0		0
6352	011	2	10	17		578
6353	011	2	11	0		0
6354	011	2	10	22		584
6355	011	2	10	4		632
6356	011	2	10	27		663
6357	011	2	10	29		580
6358	011	2	10	8		637
6359	011	2	10	20		564
6360	011	2	10	1		593
6361	011	2	10	9		608
6362	011	2	10	6		621
6363	011	2	10	6		578
6364	011	2	10	24		574
6365	011	2	10	14		667
6366	011	2	10	7		558
6367	011	2	10	0		661
6368	011	2	10	22		567
6369	011	2	10	29		589
6370	011	2	10	29		614
6371	011	2	10	5		546
6372	011	2	10	0		597
6373	011	2	10	21		553
6374	011	2	10	29		646
6375	011	2	10	30		750
6376	011	2	10	19		541
6377	011	2	10	23		605
6378	011	2	10	1		666
6379	000	2	00	29		706
6379	011	2	10	30		746
6380	011	2	10	21		550
6381	011	2	10	7		598
6382	011	2	10	0		597
6383	011	2	11	0		0
6384	011	2	10	8		581
6385	011	2	10	8		549
6386	011	2	10	15		748
6387	011	2	10	13		567
6388	011	2	10	15		564
6389	011	2	10	26		663
6390	011	2	10	7		588
6391	011	2	10	0		635
6392	011	2	10	19		522
6393	011	2	11	0		0
6394	011	2	10	9		588
6395	011	2	10	30		618
6396	011	2	10	30		592
6397	011	2	10	12		829
6398	011	2	10	26		578
6399	011	2	10	7		568
6400	011	2	10	17		541
6401	011	2	10	10		702
6402	011	2	10	30		638
6403	011	2	10	17		570
6404	011	2	10	18		603
6405	011	2	10	23		586
6406	011	2	10	28		613
6407	011	2	10	8		694
6408	011	2	10	13		562
6409	011	2	10	31		638
6410	011	2	10	12		657
6411	011	2	10	16		715
6412	011	2	10	10		621
6413	011	2	10	11		591
6414	011	2	10	5		625
6415	011	2	10	10		591
6416	011	2	10	13		557
6417	011	2	10	30		654
6418	011	2	10	0		658
6419	011	2	10	19		630
6420	011	2	10	20		564
6421	011	2	10	10		662
6422	011	2	10	30		777
6423	011	2	10	27		581
6424	011	2	10	1		580
6425	011	2	10	4		578
6426	011	2	10	4		586
6427	011	2	10	19		555
6428	011	2	10	21		566
6429	011	2	10	29		615
6430	011	2	10	1		583
6431	011	2	10	14		553
6432	011	2	10	22		575
6433	011	2	10	2		605
6434	011	2	10	31		604
6435	011	2	10	21		603
6436	011	2	10	7		595
6437	011	2	10	2		745
6438	011	2	10	4		589
6439	011	2	10	21		668
6440	011	2	10	10		568
6441	011	2	10	21		580
6442	011	2	10	3		587
6443	011	2	10	30		617
6444	011	2	10	14		617
6445	011	2	10	30		1123
6446	011	2	10	11		589
6447	011	2	10	6		580
6448	011	2	10	10		581
6449	011	2	10	0		598
6450	011	2	10	5		573
6451	011	2	10	30		571
6452	011	2	10	9		554
6453	011	2	10	6		607
6454	011	2	10	0		651
6455	011	2	11	0		0
6456	011	2	11	0		0
6457	011	2	10	30		592
6458	011	2	10	10		626
6459	011	2	10	12		662
6460	011	2	10	23		605
6461	011	2	10	10		570
6462	011	2	10	2		624
6463	011	2	10	6		580
6464	011	2	10	17		603
6465	011	2	10	2		606
6466	011	2	10	21		573
6467	000	2	00	28		620
6467	011	2	10	29		608
6468	011	2	10	2		605
6469	011	2	10	14		581
6470	011	2	10	30		583
6471	011	2	10	31		562
6472	011	2	10	23		567
6473	011	2	10	4		692
6474	011	2	10	11		669
6475	011	2	10	20		694
6476	011	2	10	30		730
6477	011	2	11	0		0
6478	000	2	00	0		720
6478	011	2	10	1		626
6479	011	2	10	20		577
6480	011	2	10	30		587
6481	011	2	10	20		744
6482	011	2	10	15		578
6483	011	2	10	11		631
6484	011	2	10	22		557
6485	011	2	10	26		578
6486	011	2	10	9		556
6487	011	2	10	20		554
6488	011	2	10	15		724
6489	011	2	10	26		608
6490	011	2	10	10		586
6491	011	2	10	7		598
6492	011	2	10	3		559
6493	011	2	10	30		702
6494	011	2	10	22		600
6495	011	2	10	23		701
6496	011	2	11	0		0
6497	011	2	10	22		641
6498	011	2	10	31		544
6499	011	2	10	31		611
6500	011	2	10	7		643
6501	011	2	10	10		610
6502	011	2	10	25		601
6503	011	2	10	14		583
6504	011	2	10	14		554
6505	011	2	10	21		559
6506	011	2	10	30		578
6507	011	2	10	4		725
6508	011	2	10	7		545
6509	011	2	10	30		641
6510	011	2	10	2		589
6511	011	2	10	17		545
6512	011	2	10	9		616
6513	011	2	10	15		563
6514	011	2	10	26		645
6515	011	2	10	20		562
6516	011	2	10	30		640
6517	011	2	10	7		589
6518	011	2	10	20		561
6519	011	2	10	1		566
6520	011	2	10	7		871
6521	011	2	10	23		540
6522	011	2	10	30		778
6523	011	2	11	0		0
6524	011	2	10	29		692
6525	011	2	10	27		619
6526	011	2	10	4		633
6527	011	2	10	2		566
6528	011	2	10	30		651
6529	011	2	10	2		570
6530	011	2	10	6		722
6531	011	2	10	15		557
6532	011	2	10	28		702
6533	011	2	10	18		581
6534	011	2	10	7		548
6535	011	2	10	4		607
6536	011	2	10	6		695
6537	011	2	11	0		0
6538	011	2	10	30		588
6539	011	2	10	30		777
6540	011	2	11	0		0
6541	011	2	10	13		561
6542	011	2	10	14		579
6543	011	2	10	10		575
6544	000	2	00	13		575
6544	011	2	10	14		641
6545	011	2	10	26		614
6546	011	2	10	23		613
6547	011	2	10	0		597
6548	011	2	10	16		624
6549	011	2	10	29		586
6550	011	2	10	7		588
6551	011	2	10	4		630
6552	011	2	10	0		621
6553	011	2	10	2		605
6554	011	2	10	19		538
6555	000	2	00	1		752
6555	011	2	10	2		594
6556	011	2	10	26		565
6557	011	2	10	20		562
6558	011	2	10	23		604
6559	011	2	10	27		567
6560	011	2	10	0		610
6561	011	2	10	31		552
6562	011	2	10	14		626
6563	011	2	10	30		633
6564	011	2	10	1		576
6565	011	2	10	30		632
6566	011	2	10	15		611
6567	011	2	10	19		538
6568	011	2	10	21		590
6569	011	2	10	13		553
6570	011	2	10	14		559
6571	011	2	10	24		613
6572	011	2	10	18		582
6573	011	2	10	30		644
6574	011	2	10	26		609
6575	011	2	10	24		584
6576	011	2	10	14		562
6577	011	2	10	15		557
6578	011	2	10	29		609
6579	011	2	10	4		718
6580	011	2	10	14		581
6581	011	2	10	27		573
6582	011	2	10	6		604
6583	011	2	10	29		658
6584	011	2	10	4		594
6585	011	2	10	12		588
6586	011	2	10	30		570
6587	011	2	10	10		650
6588	011	2	10	20		590
6589	011	2	10	2		560
6590	011	2	10	22		583
6591	011	2	10	30		624
6592	011	2	10	14		585
6593	011	2	10	23		577
6594	011	2	10	30		665
6595	011	2	10	6		646
6596	011	2	10	22		644
6597	011	2	10	27		594
6598	011	2	10	0		620
6599	011	2	10	23		555
6600	011	2	10	29		715
6601	011	2	10	2		546
6602	011	2	10	13		698
6603	011	2	10	29		594
6604	011	2	10	17		570
6605	011	2	10	1		623
6606	011	2	10	15		571
6607	011	2	10	23		538
6608	011	2	10	30		598
6609	011	2	10	4		613
6610	011	2	10	15		586
6611	011	2	10	22		628
6612	011	2	10	6		574
6613	011	2	10	6		605
6614	011	2	10	14		562
6615	011	2	11	0		0
6616	011	2	10	6		646
6617	011	2	10	2		561
6618	011	2	10	9		645
6619	011	2	11	0		0
6620	011	2	10	21		633
6621	011	2	10	16		597
6622	011	2	10	10		584
6623	011	2	10	1		621
6624	011	2	10	31		594
6625	011	2	10	0		605
6626	011	2	10	25		640
6627	011	2	10	30		627
6628	011	2	10	7		630
6629	011	2	11	0		0
6630	011	2	10	2		628
6631	011	2	10	14		566
6632	011	2	10	30		632
6633	011	2	10	29		614
6634	011	2	10	2		576
6635	011	2	10	27		574
6636	011	2	10	0		580
6637	011	2	10	3		592
6638	011	2	10	2		637
6639	011	2	11	0		0
6640	011	2	10	10		604
6641	011	2	10	11		601
6642	011	2	10	2		626
6643	011	2	10	27		606
6644	011	2	10	5		552
6645	011	2	10	11		630
6646	011	2	10	10		597
6647	011	2	10	23		601
6648	011	2	10	1		671
6649	011	2	10	29		629
6650	011	2	11	0		0
6651	011	2	11	0		0
6652	011	2	10	26		608
6653	011	2	10	29		650
6654	011	2	10	30		637
6655	011	2	10	15		630
6656	011	2	10	14		566
6657	011	2	10	26		630
6658	011	2	10	24		564
6659	011	2	10	21		606
6660	011	2	10	8		610
6661	011	2	10	9		603
6662	011	2	10	9		559
6663	011	2	10	21		721
6664	011	2	10	29		635
6665	011	2	10	29		632
6666	011	2	10	2		589
6667	011	2	10	15		566
6668	011	2	10	6		645
6669	011	2	10	11		554
6670	011	2	11	0		0
6671	011	2	10	27		603
6672	011	2	10	2		546
6673	011	2	10	11		723
6674	011	2	10	29		661
6675	011	2	10	4		605
6676	011	2	10	30		673
6677	011	2	10	18		561
6678	011	2	10	22		555
6679	011	2	10	19		596
6680	011	2	10	21		607
6681	011	2	10	1		804
6682	011	2	10	24		558
6683	011	2	10	6		589
6684	011	2	10	29		633
6685	011	2	10	22		573
6686	011	2	10	30		676
6687	011	2	10	10		589
6688	011	2	10	31		578
6689	011	2	10	17		547
6690	011	2	11	0		0
6691	011	2	10	30		716
6692	011	2	10	2		584
6693	011	2	10	13		581
6694	011	2	11	0		0
6695	011	2	10	19		545
6696	011	2	10	17		541
6697	011	2	10	29		606
6698	011	2	10	20		663
6699	011	2	10	1		577
6700	011	2	11	0		0
6701	011	2	10	30		629
6702	011	2	10	30		644
6703	011	2	10	22		608
6704	011	2	10	21		589
6705	011	2	10	23		631
6706	011	2	10	29		658
6707	011	2	11	0		0
6708	011	2	10	23		554
6709	011	2	10	31		557
6710	011	2	10	30		606
6711	011	2	10	21		642
6712	011	2	10	4		605
6713	011	2	10	26		593
6714	011	2	10	22		693
6715	011	2	10	27		587
6716	011	2	11	0		0
6717	011	2	10	15		568
6718	011	2	10	4		618
6719	011	2	10	2		561
6720	011	2	10	14		568
6721	011	2	10	7		537
6722	011	2	10	6		642
6723	011	2	10	17		547
6724	011	2	10	17		564
6725	011	2	10	2		580
6726	011	2	10	25		570
6727	011	2	10	19		544
6728	011	2	10	18		544
6729	011	2	10	15		710
6730	011	2	10	9		576
6731	011	2	10	5		603
6732	011	2	10	23		582
6733	000	2	00	9		559
6733	011	2	10	10		626
6734	011	2	10	30		644
6735	011	2	10	10		580
6736	011	2	10	1		603
6737	011	2	10	1		598
6738	011	2	10	21		549
6739	011	2	10	29		608
6740	011	2	10	30		591
6741	011	2	10	14		563
6742	011	2	10	9		542
6743	011	2	11	0		0
6744	011	2	10	25		686
6745	011	2	11	0		0
6746	011	2	10	6		606
6747	011	2	10	2		557
6748	011	2	10	26		621
6749	011	2	10	6		603
6750	011	2	10	30		590
6751	011	2	10	22		662
6752	011	2	10	20		609
6753	011	2	10	1		587
6754	011	2	10	26		597
6755	011	2	10	14		578
6756	011	2	10	29		610
6757	011	2	10	29		677
6758	011	2	10	25		651
6759	011	2	10	6		660
6760	011	2	10	1		569
6761	011	2	10	0		664
6762	011	2	10	19		574
6763	011	2	10	0		649
6764	011	2	10	11		574
6765	000	2	00	0		621
6765	011	2	10	1		688
6766	011	2	10	14		552
6767	011	2	10	6		634
6768	011	2	10	15		631
6769	011	2	10	24		590
6770	011	2	10	8		581
6771	011	2	10	0		614
6772	011	2	10	4		841
6773	011	2	10	3		558
6774	011	2	10	19		721
6775	011	2	10	0		606
6776	011	2	10	23		541
6777	011	2	10	6		593
6778	011	2	10	22		574
6779	011	2	10	14		602
6780	011	2	10	3		574
6781	011	2	10	4		576
6782	011	2	10	17		580
6783	000	2	00	0		785
6783	011	2	10	26		590
6784	000	2	00	18		601
6784	011	2	10	22		669
6785	011	2	10	2		557
6786	011	2	10	28		567
6787	011	2	10	3		586
6788	011	2	10	8		541
6789	011	2	10	4		570
6790	011	2	10	30		769
6791	011	2	10	18		573
6792	011	2	10	19		887
6793	011	2	10	4		576
6794	011	2	10	21		568
6795	011	2	10	29		581
6796	011	2	10	22		599
6797	011	2	10	26		629
6798	011	2	10	4		580
6799	011	2	10	6		585
6800	011	2	10	12		577
6801	011	2	10	1		583
6802	011	2	10	7		539
6803	011	2	10	26		564
6804	011	2	10	4		666
6805	011	2	10	21		556
6806	011	2	10	2		548
6807	011	2	10	1		570
6808	011	2	10	27		608
6809	011	2	10	5		584
6810	011	2	10	30		634
6811	011	2	10	4		576
6812	011	2	10	10		685
6813	011	2	10	11		552
6814	011	2	10	4		604
6815	011	2	10	29		644
6816	011	2	11	0		0
6817	011	2	10	10		600
6818	011	2	10	26		666
6819	011	2	10	29		598
6820	011	2	10	30		597
6821	011	2	10	1		567
6822	011	2	10	17		534
6823	011	2	10	13		685
6824	011	2	10	11		593
6825	011	2	10	30		693
6826	011	2	10	0		632
6827	011	2	10	4		634
6828	011	2	10	21		542
6829	011	2	11	0		0
6830	011	2	10	4		582
6831	011	2	10	15		561
6832	011	2	11	0		0
6833	011	2	10	6		589
6834	011	2	10	28		602
6835	011	2	10	26		585
6836	011	2	11	0		0
6837	011	2	10	11		589
6838	011	2	10	8		560
6839	011	2	10	17		610
6840	011	2	10	5		534
6841	011	2	11	0		0
6842	011	2	10	7		590
6843	011	2	10	17		602
6844	011	2	11	0		0
6845	011	2	10	26		595
6846	011	2	10	6		652
6847	011	2	10	9		613
6848	011	2	10	19		569
6849	000	2	00	9		627
6849	011	2	10	20		581
6850	011	2	10	17		545
6851	011	2	10	19		547
6852	011	2	10	3		573
6853	011	2	10	4		581
6854	011	2	10	15		563
6855	011	2	10	17		546
6856	011	2	10	26		579
6857	011	2	10	14		564
6858	011	2	10	27		584
6859	011	2	10	22		598
6860	011	2	10	20		606
6861	011	2	10	29		584
6862	011	2	10	6		578
6863	011	2	10	24		598
6864	011	2	10	26		599
6865	011	2	10	18		569
6866	011	2	10	15		594
6867	011	2	10	10		579
6868	011	2	10	30		665
6869	011	2	10	29		781
6870	011	2	10	26		645
6871	011	2	10	21		597
6872	011	2	10	6		650
6873	011	2	10	0		605
6874	011	2	10	30		647
6875	011	2	10	15		626
6876	011	2	10	4		595
6877	011	2	11	0		0
6878	011	2	10	22		678
6879	011	2	10	29		735
6880	011	2	10	0		580
6881	011	2	10	28		644
6882	011	2	10	10		601
6883	011	2	10	0		690
6884	011	2	10	3		573
6885	011	2	10	30		1224
6886	011	2	10	19		666
6887	011	2	11	0		0
6888	011	2	10	20		654
6889	011	2	10	22		677
6890	011	2	10	30		614
6891	011	2	11	0		0
6892	011	2	10	15		570
6893	011	2	10	26		619
6894	011	2	10	21		573
6895	011	2	10	30		621
6896	011	2	10	10		580
6897	011	2	10	8		554
6898	011	2	10	2		611
6899	011	2	10	30		713
6900	011	2	10	20		553
6901	011	2	10	10		581
6902	011	2	10	15		614
6903	011	2	10	4		598
6904	011	2	10	28		544
6905	011	2	10	2		628
6906	011	2	10	7		559
6907	011	2	10	22		571
6908	011	2	10	7		614
6909	011	2	10	15		587
6910	011	2	10	6		601
6911	011	2	10	0		605
6912	011	2	10	24		585
6913	011	2	10	6		631
6914	011	2	10	28		547
6915	011	2	10	9		622
6916	011	2	10	15		583
6917	011	2	10	29		651
6918	011	2	11	0		0
6919	011	2	10	17		559
6920	011	2	10	24		605
6921	011	2	10	11		565
6922	011	2	10	29		623
6923	011	2	10	17		562
6924	011	2	10	17		657
6925	011	2	10	15		606
6926	011	2	10	19		547
6927	011	2	10	30		581
6928	011	2	11	0		0
6929	011	2	10	29		799
6930	011	2	10	24		631
6931	011	2	10	27		650
6932	011	2	10	14		580
6933	011	2	10	17		565
6934	011	2	10	6		631
6935	011	2	10	15		562
6936	011	2	10	9		654
6937	011	2	10	30		653
6938	011	2	10	4		645
6939	011	2	10	10		610
6940	011	2	10	26		602
6941	011	2	10	26		659
6942	011	2	10	6		594
6943	011	2	10	17		538
6944	011	2	10	20		691
6945	011	2	10	2		610
6946	011	2	10	11		579
6947	011	2	10	19		603
6948	011	2	10	30		677
6949	011	2	10	19		537
6950	011	2	10	24		554
6951	011	2	10	30		626
6952	011	2	10	20		565
6953	011	2	10	30		641
6954	011	2	10	18		710
6955	011	2	10	1		648
6956	011	2	10	20		585
6957	011	2	10	0		594
6958	011	2	11	0		0
6959	000	2	00	4		721
6959	011	2	10	21		545
6960	011	2	10	19		537
6961	011	2	10	10		601
6962	011	2	10	29		582
6963	000	2	00	24		615
6963	011	2	10	25		613
6964	011	2	10	4		598
6965	011	2	10	1		636
6966	011	2	10	10		592
6967	011	2	10	15		607
6968	011	2	10	29		628
6969	011	2	10	7		608
6970	011	2	10	20		568
6971	011	2	10	3		574
6972	011	2	10	30		677
6973	011	2	10	22		589
6974	011	2	10	14		631
6975	011	2	10	1		614
6976	011	2	10	27		625
6977	011	2	10	7		584
6978	011	2	10	22		589
6979	011	2	10	4		593
6980	011	2	10	4		677
6981	011	2	10	7		539
6982	011	2	10	26		577
6983	011	2	10	22		621
6984	011	2	11	0		0
6985	011	2	10	30		586
6986	011	2	10	20		578
6987	011	2	10	6		810
6988	011	2	10	31		565
6989	011	2	10	4		586
6990	011	2	10	3		562
6991	011	2	10	15		604
6992	011	2	10	19		559
6993	011	2	10	12		634
6994	011	2	10	10		645
6995	011	2	10	12		653
6996	011	2	10	4		711
6997	011	2	10	26		635
6998	011	2	10	21		554
6999	011	2	10	23		577
7000	011	2	10	29		606
7001	011	2	10	30		659
7002	011	2	10	15		786
7003	011	2	11	0		0
7004	011	2	10	22		566
7005	011	2	10	13		578
7006	011	2	10	27		577
7007	011	2	10	0		603
7008	011	2	10	23		545
7009	011	2	10	15		577
7010	011	2	10	0		640
7011	011	2	10	25		624
7012	011	2	10	23		616
7013	011	2	10	4		607
7014	011	2	10	30		649
7015	011	2	10	8		541
7016	011	2	10	8		542
7017	011	2	10	14		664
7018	011	2	10	30		622
7019	011	2	10	10		598
7020	011	2	10	1		570
7021	011	2	10	0		604
7022	011	2	10	0		648
7023	011	2	10	30		597
7024	011	2	10	19		532
7025	011	2	10	6		616
7026	011	2	10	4		602
7027	011	2	10	22		809
7028	011	2	10	1		603
7029	011	2	10	21		552
7030	011	2	10	22		626
7031	011	2	10	22		654
7032	011	2	10	5		537
7033	011	2	10	30		640
7034	011	2	10	2		637
7035	011	2	10	29		639
7036	011	2	10	29		618
7037	011	2	10	31		593
7038	011	2	10	6		590
7039	011	2	10	21		624
7040	011	2	10	16		572
7041	011	2	10	14		619
7042	011	2	10	15		631
7043	011	2	10	26		586
7044	011	2	10	9		561
7045	011	2	10	27		579
7046	011	2	10	0		626
7047	011	2	10	3		589
7048	011	2	10	30		656
7049	011	2	10	1		592
7050	011	2	10	20		552
7051	011	2	10	10		602
7052	011	2	10	7		550
7053	011	2	11	0		0
7054	011	2	10	19		573
7055	011	2	10	26		620
7056	011	2	10	28		645
7057	011	2	10	7		601
7058	011	2	10	4		675
7059	011	2	10	26		582
7060	011	2	11	0		0
7061	011	2	10	12		680
7062	011	2	10	20		681
7063	011	2	10	21		587
7064	011	2	11	0		0
7065	011	2	10	10		686
7066	011	2	10	0		634
7067	011	2	10	13		766
7068	011	2	10	0		654
7069	011	2	10	7		556
7070	011	2	10	30		599
7071	011	2	10	18		595
7072	011	2	10	13		557
7073	011	2	10	6		656
7074	011	2	10	13		570
7075	011	2	10	4		608
7076	011	2	10	9		562
7077	011	2	10	0		597
